product_name_langs,product_name_texts,additives_n,complete,completeness,created_t,ingredients_from_palm_oil_n,ingredients_n,ingredients_percent_analysis,ingredients_with_specified_percent_n,ingredients_with_unspecified_percent_n,ingredients_without_ciqual_codes_n,known_ingredients_n,last_modified_t,last_updated_t,nova_group,popularity_key,rev,unknown_ingredients_n,schema_version,prediction
main | en,Dijon Mustard | Dijon Mustard,2.0,0.0,0.6000000238418579,1.489094539E9,0.0,9.0,1.0,0.0,9.0,5.0,9.0,1.740365945E9,1.740365945E9,3.0,0.0,4.0,2.0,999.0,1
main | en,Pork chorizo sausage | Pork chorizo sausage,1.0,0.0,0.675000011920929,1.489059971E9,0.0,7.0,1.0,0.0,7.0,4.0,7.0,1.749226393E9,1.749226393E9,4.0,0.0,10.0,0.0,1001.0,1
main | en,Greek Nonfat Yogurt | Greek Nonfat Yogurt,4.0,0.0,0.6000000238418579,1.489094233E9,0.0,17.0,1.0,0.0,15.0,13.0,18.0,1.740367251E9,1.740367251E9,4.0,0.0,4.0,4.0,999.0,1
main | en,Frozen Yogurt | Frozen Yogurt,0.0,0.0,0.5,1.489090925E9,0.0,20.0,1.0,0.0,19.0,12.0,26.0,1.562840132E9,1.734815023E9,4.0,0.0,2.0,4.0,999.0,1
main | en | it,Quattro Formaggio | Quattro Formaggio | Gran Spicco,2.0,0.0,0.7875000238418579,1.421810083E9,0.0,17.0,1.0,0.0,13.0,9.0,16.0,1.763352129E9,1.771287631E9,4.0,1.0,16.0,1.0,1002.0,1
main | en,Milk Chocolate | Milk Chocolate,2.0,0.0,0.6000000238418579,1.489056567E9,0.0,11.0,-1.0,1.0,9.0,5.0,24.0,1.740361342E9,1.740361342E9,4.0,0.0,4.0,0.0,999.0,1
main | en,Freshly Crumbled Cheese | Freshly Crumbled Cheese,0.0,0.0,0.5,1.489052325E9,0.0,7.0,1.0,0.0,6.0,4.0,11.0,1.652205839E9,1.734732679E9,3.0,1.0,3.0,2.0,999.0,1
main | en,Black Beans | Black Beans,0.0,0.0,0.574999988079071,1.489136646E9,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.776701529E9,1.776701529E9,1.0,8.0,10.0,0.0,1003.0,1
main | en,"Hormel, rev, #13 wrap | Hormel, rev, #13 wrap",14.0,0.0,0.5,1.489068501E9,0.0,77.0,1.0,0.0,67.0,37.0,91.0,1.587582043E9,1.734805646E9,4.0,0.0,2.0,7.0,999.0,0
main | en,Gourmet Turtle Cookie Dough | Gourmet Turtle Cookie Dough,3.0,0.0,0.6000000238418579,1.48907402E9,0.0,20.0,1.0,0.0,15.0,12.0,30.0,1.740184142E9,1.740184142E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Jamon serrano dry cured ham coated with paprika slices separated by paper | Jamon serrano dry cured ham coated with paprika slices separated by paper,0.0,0.0,0.5,1.489090391E9,0.0,3.0,1.0,0.0,3.0,1.0,6.0,1.587591362E9,1.734799339E9,3.0,0.0,4.0,0.0,999.0,1
main | en,Hazelnuts In Extra Dark Chocolate | Hazelnuts In Extra Dark Chocolate,2.0,0.0,0.6000000238418579,1.489071322E9,0.0,9.0,1.0,0.0,8.0,4.0,17.0,1.740271761E9,1.740271761E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Ital Jamaican Guava Leaf Tea Bags | Ital Jamaican Guava Leaf Tea Bags,0.0,0.0,0.6000000238418579,1.48907131E9,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.740271241E9,1.740271241E9,1.0,0.0,3.0,0.0,999.0,1
main | en,New York Extra Sharp Cheddar Cheese | New York Extra Sharp Cheddar Cheese,1.0,0.0,0.6000000238418579,1.489078404E9,0.0,6.0,1.0,0.0,5.0,4.0,10.0,1.740277741E9,1.740277741E9,4.0,0.0,3.0,0.0,999.0,1
main | en,Coconut Milk | Coconut Milk,3.0,0.0,0.574999988079071,1.489143773E9,0.0,6.0,1.0,0.0,5.0,4.0,7.0,1.652734356E9,1.734732371E9,4.0,0.0,7.0,1.0,999.0,1
main | en,Classic Mini Corn Dogs | Classic Mini Corn Dogs,7.0,0.0,0.5,1.489139855E9,0.0,56.0,1.0,0.0,46.0,28.0,77.0,1.587632467E9,1.734793217E9,4.0,0.0,2.0,9.0,999.0,0
main | en,Cocktail fruit juice | Cocktail fruit juice,2.0,0.0,0.5625,1.489070751E9,0.0,12.0,1.0,0.0,8.0,5.0,12.0,1.763824157E9,1.771280258E9,4.0,1.0,7.0,0.0,1002.0,1
main | en,Italian-Style Classic Meatballs | Italian-Style Classic Meatballs,0.0,0.0,0.5,1.48905987E9,0.0,23.0,1.0,0.0,21.0,9.0,44.0,1.587576399E9,1.734808474E9,4.0,0.0,2.0,3.0,999.0,1
main | en,Nutty Caramel Crunch Sundae Ice Cream | Nutty Caramel Crunch Sundae Ice Cream,8.0,0.0,0.6000000238418579,1.489059975E9,0.0,31.0,1.0,0.0,29.0,16.0,58.0,1.740277591E9,1.740277591E9,4.0,0.0,3.0,4.0,999.0,0
main | en,"Market basket, ultra rich dark chocolate, peanut butter | Market basket, ultra rich dark chocolate, peanut butter",2.0,0.0,0.5,1.489076178E9,0.0,25.0,1.0,0.0,22.0,10.0,34.0,1.587588155E9,1.734801532E9,4.0,0.0,2.0,5.0,999.0,0
main | en,Thyme Honey Balsamic Vinaigrette | Thyme Honey Balsamic Vinaigrette,0.0,0.0,0.5,1.489063854E9,0.0,3.0,1.0,0.0,3.0,0.0,11.0,1.587578942E9,1.707502642E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Santa Fe Style Salad | Santa Fe Style Salad,15.0,0.0,0.574999988079071,1.489064862E9,0.0,159.0,1.0,0.0,135.0,48.0,143.0,1.773694767E9,1.773694767E9,4.0,7.0,11.0,16.0,1003.0,0
main | en,"Kroger, crab select, flake style imitation crab meat | Kroger, crab select, flake style imitation crab meat",5.0,0.0,0.5,1.489066843E9,0.0,29.0,1.0,0.0,23.0,17.0,36.0,1.587580898E9,1.734806275E9,4.0,1.0,4.0,9.0,999.0,0
main | en,"Butter flavored flaky jumbo biscuits, butter | Butter flavored flaky jumbo biscuits, butter",7.0,0.0,0.5,1.489072578E9,0.0,31.0,1.0,0.0,23.0,21.0,56.0,1.58758566E9,1.771286023E9,4.0,0.0,2.0,1.0,1002.0,0
main | en,Tonic Water | Tonic Water,1.0,0.0,0.6000000238418579,1.489096596E9,0.0,5.0,1.0,0.0,5.0,3.0,13.0,1.740183827E9,1.740183827E9,4.0,0.0,4.0,1.0,999.0,1
main | en,Original Coleslaw | Original Coleslaw,0.0,0.0,0.6000000238418579,1.489138665E9,0.0,19.0,1.0,0.0,18.0,4.0,27.0,1.740273675E9,1.740273675E9,4.0,0.0,4.0,3.0,999.0,1
main | en,Italian dry salami | Italian dry salami,2.0,0.0,0.5,1.489057355E9,0.0,10.0,1.0,0.0,9.0,7.0,14.0,1.587574503E9,1.73868542E9,4.0,1.0,3.0,2.0,999.0,1
main | en,Honey | Honey,0.0,0.0,0.675000011920929,1.489057462E9,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.672834671E9,1.738754514E9,2.0,1.0,8.0,0.0,999.0,1
main | en,Primary sugar sprinkles | Primary sugar sprinkles,4.0,0.0,0.5,1.489052765E9,0.0,7.0,1.0,0.0,7.0,6.0,7.0,1.587572243E9,1.73481072E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Rainbow Straws | Rainbow Straws,8.0,0.0,0.6625000238418579,1.489063174E9,0.0,14.0,1.0,0.0,12.0,10.0,14.0,1.750541329E9,1.750541329E9,4.0,1.0,7.0,0.0,1002.0,1
main | en,Mixed Nuts | Mixed Nuts,0.0,0.0,0.6000000238418579,1.489135558E9,0.0,3.0,1.0,0.0,3.0,0.0,5.0,1.740372416E9,1.740372416E9,1.0,0.0,3.0,0.0,999.0,1
main | en,Chili With Beans | Chili With Beans,2.0,0.0,0.6000000238418579,1.489056207E9,0.0,23.0,1.0,0.0,18.0,8.0,22.0,1.740352408E9,1.748417633E9,4.0,1.0,3.0,1.0,1001.0,1
main | en,Seasoned Salt | Seasoned Salt,0.0,0.0,0.5,1.489091126E9,0.0,13.0,1.0,0.0,11.0,4.0,19.0,1.587591743E9,1.734799094E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Whole Polish Dill Pickles In Vinegar | Whole Polish Dill Pickles In Vinegar,0.0,0.0,0.5,1.489141789E9,0.0,10.0,1.0,0.0,9.0,5.0,14.0,1.587634392E9,1.73479261E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Onion Dip | Onion Dip,6.0,0.0,0.6000000238418579,1.489053083E9,0.0,21.0,1.0,0.0,19.0,11.0,37.0,1.740350864E9,1.740350864E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Sandwich Bread | Sandwich Bread,2.0,0.0,0.6000000238418579,1.489078376E9,0.0,11.0,1.0,0.0,11.0,3.0,15.0,1.740356097E9,1.740356097E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Grape Jam | Grape Jam,3.0,0.0,0.6000000238418579,1.489060031E9,0.0,7.0,1.0,0.0,6.0,4.0,17.0,1.740357628E9,1.740357628E9,4.0,0.0,4.0,1.0,999.0,1
main | en,Low Fat Cottage Cheese | Low Fat Cottage Cheese,5.0,0.0,0.5,1.489059761E9,0.0,15.0,1.0,0.0,14.0,12.0,22.0,1.587576329E9,1.734808514E9,4.0,0.0,2.0,2.0,999.0,1
main | en,"Wilton, mickey mouse clubhouse ice decorations | Wilton, mickey mouse clubhouse ice decorations",6.0,0.0,0.5,1.48907889E9,0.0,11.0,1.0,0.0,10.0,8.0,18.0,1.587590219E9,1.734800092E9,4.0,0.0,2.0,0.0,999.0,1
main | en,"Family gourmet, candy, root beers barrels | Family gourmet, candy, root beers barrels",3.0,0.0,0.5,1.489074518E9,0.0,7.0,1.0,0.0,7.0,4.0,10.0,1.587635673E9,1.734792126E9,4.0,0.0,3.0,0.0,999.0,1
main | en,"Kc masterpiece, kettle cooked barbecue sauce, kentucky bourbon | Kc masterpiece, kettle cooked barbecue sauce, kentucky bourbon",3.0,0.0,0.5,1.48906535E9,0.0,20.0,1.0,0.0,18.0,8.0,34.0,1.587579931E9,1.734806764E9,4.0,0.0,3.0,3.0,999.0,1
main | en,Original Syrup | Original Syrup,5.0,0.0,0.7749999761581421,1.436834054E9,0.0,12.0,1.0,0.0,10.0,8.0,21.0,1.644527533E9,1.734754744E9,4.0,0.0,10.0,1.0,999.0,1
main | en,"Bimbo, glazed cinnamon rolls | Bimbo, glazed cinnamon rolls",11.0,0.0,0.5,1.489070039E9,0.0,39.0,1.0,0.0,36.0,27.0,65.0,1.587584017E9,1.734804622E9,4.0,0.0,2.0,2.0,999.0,0
main | en,"Harris teeter, relish, sweet | Harris teeter, relish, sweet",4.0,0.0,0.5,1.489053671E9,0.0,15.0,1.0,0.0,14.0,8.0,24.0,1.587572906E9,1.734810326E9,4.0,0.0,2.0,1.0,999.0,1
main | en,"Blueberry complete pancake & waffle mix, blueberry | Blueberry complete pancake & waffle mix, blueberry",6.0,0.0,0.5,1.489052631E9,0.0,30.0,1.0,0.0,26.0,19.0,53.0,1.587572157E9,1.707496788E9,4.0,1.0,3.0,2.0,999.0,0
main | en,Ice cream | Ice cream,9.0,0.0,0.5,1.48906912E9,0.0,22.0,1.0,0.0,21.0,14.0,27.0,1.587582463E9,1.734805423E9,4.0,0.0,2.0,0.0,999.0,0
main | en,"Country harvest, freshly baked blueberry bagels, blueberry | Country harvest, freshly baked blueberry bagels, blueberry",8.0,0.0,0.5,1.489138994E9,0.0,33.0,1.0,0.0,30.0,20.0,31.0,1.772128823E9,1.772128823E9,4.0,0.0,4.0,2.0,1003.0,0
main | en,"Dannon, activia, probiotic nonfat greek light yogurt, vanilla | Dannon, activia, probiotic nonfat greek light yogurt, vanilla",5.0,0.0,0.5,1.489053212E9,0.0,16.0,1.0,0.0,15.0,13.0,12.0,1.772113228E9,1.772113228E9,4.0,0.0,5.0,4.0,1003.0,1
main | en,Saltine Crackers | Saltine Crackers,0.0,0.0,0.6000000238418579,1.489078201E9,0.0,15.0,1.0,0.0,12.0,8.0,24.0,1.74027385E9,1.74027385E9,3.0,0.0,2.0,2.0,999.0,1
main | en,New York White Cheddar Cheese Slices | New York White Cheddar Cheese Slices,0.0,0.0,0.6000000238418579,1.489055817E9,0.0,4.0,1.0,0.0,4.0,2.0,8.0,1.740356246E9,1.740356246E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Thousand Island Fat Free Dressing | Thousand Island Fat Free Dressing,0.0,0.0,0.6000000238418579,1.489093768E9,0.0,17.0,1.0,0.0,16.0,5.0,31.0,1.740183668E9,1.740183668E9,4.0,0.0,4.0,1.0,999.0,1
main | en,"Fresh mozzarella cheese, mozzarella | Fresh mozzarella cheese, mozzarella",0.0,0.0,0.5,1.489097027E9,0.0,4.0,1.0,0.0,4.0,2.0,8.0,1.587595592E9,1.734796536E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Classic Fries | Classic Fries,3.0,0.0,0.574999988079071,1.489052158E9,0.0,13.0,1.0,0.0,11.0,6.0,12.0,1.760052899E9,1.771285664E9,4.0,1.0,10.0,1.0,1002.0,1
main | en,Classic Franks Made With Chicken And Pork | Classic Franks Made With Chicken And Pork,3.0,0.0,0.5,1.48905989E9,0.0,14.0,1.0,0.0,14.0,8.0,17.0,1.587576415E9,1.734808463E9,4.0,0.0,2.0,2.0,999.0,1
main | en,"Key food, pink beans | Key food, pink beans",0.0,0.0,0.5,1.489056272E9,0.0,4.0,1.0,0.0,4.0,2.0,2.0,1.587573723E9,1.734809838E9,3.0,0.0,2.0,2.0,999.0,1
main | en,Seasoned Panko Bread Crumbs | Seasoned Panko Bread Crumbs,1.0,0.0,0.6000000238418579,1.489133504E9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.740270607E9,1.740270607E9,1.0,0.0,2.0,0.0,999.0,1
main | en,Gourmet Snack Mix | Gourmet Snack Mix,2.0,0.0,0.6000000238418579,1.489063414E9,0.0,54.0,1.0,0.0,46.0,17.0,69.0,1.74036014E9,1.74036014E9,4.0,0.0,3.0,5.0,999.0,0
main | en,Pizza Crust Whole Grain Mix | Pizza Crust Whole Grain Mix,1.0,0.0,0.6000000238418579,1.489063873E9,0.0,12.0,1.0,0.0,11.0,7.0,22.0,1.740353754E9,1.740353754E9,4.0,1.0,5.0,5.0,999.0,1
main | en,Foods mayonnaise with lime | Foods mayonnaise with lime,0.0,0.0,0.574999988079071,1.489062399E9,0.0,10.0,1.0,0.0,10.0,3.0,9.0,1.771369685E9,1.771369685E9,4.0,9.0,17.0,1.0,1002.0,1
main | en,Chicken Breast | Chicken Breast,0.0,0.0,0.6000000238418579,1.489055353E9,0.0,10.0,1.0,0.0,9.0,6.0,8.0,1.770384084E9,1.770384084E9,4.0,1.0,5.0,2.0,1002.0,1
main | en,Chocolate Sea Salt Caramel Balls | Chocolate Sea Salt Caramel Balls,2.0,0.0,0.6000000238418579,1.489074632E9,0.0,21.0,1.0,0.0,18.0,5.0,29.0,1.740372778E9,1.740372778E9,4.0,0.0,3.0,2.0,999.0,1
main | en,"Dannon, light & fit, regular nonfat yogurt, strawberry cheesecake | Dannon, light & fit, regular nonfat yogurt, strawberry cheesecake",7.0,0.0,0.5,1.489058047E9,0.0,17.0,1.0,0.0,16.0,12.0,16.0,1.772112644E9,1.772112644E9,4.0,0.0,3.0,1.0,1003.0,1
main | en,100% juice tropical blend | 100% juice tropical blend,0.0,0.0,0.5,1.489077737E9,0.0,9.0,1.0,0.0,8.0,4.0,19.0,1.587589146E9,1.734800783E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Double Fiber Whl Grn Half Loaf Bread | Double Fiber Whl Grn Half Loaf Bread,1.0,0.0,0.6000000238418579,1.489078085E9,0.0,18.0,1.0,0.0,16.0,10.0,26.0,1.740274854E9,1.740274854E9,4.0,0.0,4.0,5.0,999.0,1
main | en,Magic Mix { Trail Mix } | Magic Mix { Trail Mix },8.0,0.0,0.5,1.489073394E9,0.0,51.0,1.0,0.0,44.0,19.0,56.0,1.587586242E9,1.734802999E9,4.0,0.0,2.0,4.0,999.0,0
main | en,Frosted Lightly Sweetened Whole Grain Wheat Cereal | Frosted Lightly Sweetened Whole Grain Wheat Cereal,2.0,0.0,0.6000000238418579,1.489078796E9,0.0,21.0,1.0,0.0,16.0,15.0,19.0,1.740368754E9,1.740368754E9,4.0,0.0,3.0,3.0,999.0,1
main | en,Baked Snack Crackers | Baked Snack Crackers,0.0,0.0,0.6000000238418579,1.48913423E9,0.0,15.0,1.0,0.0,13.0,11.0,27.0,1.740351484E9,1.740351484E9,4.0,0.0,3.0,3.0,999.0,1
main | en,"Shirakiku, black pepper powder | Shirakiku, black pepper powder",0.0,0.0,0.5,1.489066053E9,0.0,4.0,1.0,0.0,4.0,2.0,5.0,1.587580394E9,1.734806529E9,4.0,0.0,2.0,1.0,999.0,1
main | en,"Deluxe Jammed Dairy Dessert, Caramel Candy Crunch | Deluxe Jammed Dairy Dessert, Caramel Candy Crunch",12.0,0.0,0.5625,1.489068944E9,0.0,61.0,1.0,0.0,59.0,27.0,70.0,1.674433588E9,1.734712165E9,4.0,0.0,6.0,9.0,999.0,0
main | en,French Onion Dip | French Onion Dip,4.0,0.0,0.6000000238418579,1.489078358E9,0.0,17.0,1.0,0.0,16.0,8.0,35.0,1.74028116E9,1.74028116E9,4.0,0.0,3.0,2.0,999.0,1
main | en,Marsala Cooking Wine | Marsala Cooking Wine,4.0,0.0,0.6000000238418579,1.489141909E9,0.0,10.0,1.0,0.0,7.0,7.0,10.0,1.740364391E9,1.740364391E9,4.0,1.0,3.0,1.0,999.0,1
main | en,Ketchup | Ketchup,0.0,0.0,0.6000000238418579,1.489136116E9,0.0,11.0,1.0,0.0,9.0,3.0,25.0,1.740277923E9,1.740277923E9,4.0,0.0,4.0,1.0,999.0,1
main | en,Old Fashioned Sauerkraut | Old Fashioned Sauerkraut,2.0,0.0,0.5,1.489060335E9,0.0,6.0,1.0,0.0,5.0,4.0,8.0,1.587576715E9,1.738754328E9,3.0,1.0,3.0,0.0,999.0,1
main | en,"Tops, cookies, iced molasses | Tops, cookies, iced molasses",4.0,0.0,0.5,1.489078811E9,0.0,20.0,1.0,0.0,19.0,8.0,42.0,1.587590168E9,1.73480013E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Super Thin Pretzels | Super Thin Pretzels,0.0,0.0,0.5,1.48906033E9,0.0,7.0,1.0,0.0,7.0,2.0,14.0,1.587576711E9,1.734808286E9,3.0,0.0,2.0,1.0,999.0,1
main | en,Organic Lentil Beans | Organic Lentil Beans,0.0,0.0,0.6000000238418579,1.489093873E9,0.0,3.0,1.0,0.0,3.0,1.0,3.0,1.740184452E9,1.740184452E9,3.0,0.0,3.0,1.0,999.0,1
main | en,"Kroger, lite nonfat yogurt, strawberry banana | Kroger, lite nonfat yogurt, strawberry banana",7.0,0.0,0.5,1.489068283E9,0.0,19.0,1.0,0.0,19.0,13.0,17.0,1.772112321E9,1.772112321E9,4.0,0.0,4.0,2.0,1003.0,1
main | en,Patriot Star Pretzels | Patriot Star Pretzels,2.0,0.0,0.6000000238418579,1.489071494E9,0.0,13.0,1.0,0.0,10.0,8.0,13.0,1.740364249E9,1.740364249E9,4.0,0.0,3.0,6.0,999.0,1
main | en,Coconut water with pomegranate | Coconut water with pomegranate,0.0,0.0,0.5,1.489096559E9,0.0,8.0,1.0,0.0,6.0,5.0,15.0,1.587595176E9,1.734796777E9,3.0,0.0,2.0,1.0,999.0,1
main | en,Chocolate Caramel Clusters Candy | Chocolate Caramel Clusters Candy,1.0,0.0,0.6000000238418579,1.489066165E9,0.0,18.0,1.0,0.0,15.0,7.0,33.0,1.740185342E9,1.740185342E9,4.0,0.0,3.0,1.0,999.0,1
main | en,Peanut Butter Cup | Peanut Butter Cup,3.0,0.0,0.5625,1.489062915E9,0.0,21.0,1.0,0.0,20.0,3.0,21.0,1.773528865E9,1.773528865E9,4.0,2.0,9.0,0.0,1003.0,1
main | en,1/2% lowfat milk | 1/2% lowfat milk,0.0,0.0,0.5,1.489070351E9,0.0,3.0,1.0,0.0,3.0,2.0,8.0,1.5875842E9,1.734804524E9,1.0,0.0,2.0,0.0,999.0,1
main | en,Cottage Cheese | Cottage Cheese,2.0,0.0,0.6000000238418579,1.489070973E9,0.0,11.0,1.0,0.0,11.0,9.0,14.0,1.740272279E9,1.740272279E9,4.0,0.0,4.0,2.0,999.0,1
main | en,Walnuts Halves And Pieces | Walnuts Halves And Pieces,0.0,0.0,0.6000000238418579,1.489053641E9,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.740183886E9,1.740183886E9,1.0,0.0,5.0,0.0,999.0,1
main | en,Thick sliced swirl raisin cinnamon bread | Thick sliced swirl raisin cinnamon bread,7.0,0.0,0.5,1.489137976E9,0.0,34.0,1.0,0.0,30.0,23.0,31.0,1.772128946E9,1.772128946E9,4.0,0.0,3.0,3.0,1003.0,0
main | en,Spicy Cheddar With Beer | Spicy Cheddar With Beer,1.0,0.0,0.4749999940395355,1.489070334E9,0.0,23.0,1.0,0.0,20.0,11.0,28.0,1.748236142E9,1.748236142E9,4.0,0.0,7.0,4.0,1001.0,1
main | en,Meat Rub For Beef | Meat Rub For Beef,0.0,0.0,0.6000000238418579,1.489055294E9,0.0,10.0,1.0,0.0,10.0,1.0,23.0,1.740280698E9,1.740280698E9,3.0,0.0,2.0,1.0,999.0,1
main | en,"Mccormick, garlic pepper, garlic, garlic | Mccormick, garlic pepper, garlic, garlic",0.0,0.0,0.5,1.489063766E9,0.0,8.0,1.0,0.0,8.0,0.0,20.0,1.587578881E9,1.734807244E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Best Woods vegan | Best Woods vegan,3.0,0.0,0.6875,1.489061134E9,0.0,16.0,1.0,0.0,12.0,6.0,28.0,1.673599656E9,1.738753775E9,4.0,2.2900000001E10,28.0,3.0,999.0,1
main | en,"Dippables, Cheese Dip & Crackers | Dippables, Cheese Dip & Crackers",14.0,0.0,0.5,1.489071247E9,0.0,46.0,1.0,0.0,37.0,34.0,68.0,1.587584709E9,1.734804205E9,4.0,0.0,2.0,4.0,999.0,0
main | en,Signature charbroiled chicken & monterey jack cheese quesadillas | Signature charbroiled chicken & monterey jack cheese quesadillas,3.0,0.0,0.5,1.489094932E9,0.0,54.0,1.0,2.0,43.0,25.0,68.0,1.587594041E9,1.734797547E9,4.0,0.0,2.0,5.0,999.0,0
main | en,Original pork rinds chicharrones | Original pork rinds chicharrones,0.0,0.0,0.5,1.489075032E9,0.0,2.0,1.0,0.0,2.0,1.0,4.0,1.587587351E9,1.73480214E9,3.0,1.0,2.0,0.0,999.0,1
main | en,"Marra Bros, Spice Drops | Marra Bros, Spice Drops",5.0,0.0,0.5,1.489073383E9,0.0,11.0,1.0,0.0,10.0,8.0,16.0,1.587586233E9,1.734803008E9,4.0,0.0,2.0,1.0,999.0,1
main | en,Cranberry juice cocktail from concentrate | Cranberry juice cocktail from concentrate,0.0,0.0,0.5,1.489074642E9,0.0,7.0,1.0,0.0,5.0,4.0,11.0,1.587587059E9,1.734802353E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Thick & Chunky Salsa | Thick & Chunky Salsa,1.0,0.0,0.6000000238418579,1.489136191E9,0.0,11.0,1.0,0.0,11.0,3.0,18.0,1.740351504E9,1.740351504E9,3.0,0.0,3.0,0.0,999.0,1
main | en,"Creamy Horseradish, Cold Pack Cheese Food | Creamy Horseradish, Cold Pack Cheese Food",3.0,0.0,0.5,1.48913383E9,0.0,17.0,1.0,0.0,15.0,11.0,21.0,1.587596844E9,1.734795934E9,4.0,0.0,2.0,2.0,999.0,1
main | en,Diced Peaches In Light Syrup | Diced Peaches In Light Syrup,1.0,0.0,0.4000000059604645,1.489059683E9,0.0,7.0,1.0,0.0,6.0,5.0,11.0,1.489059683E9,1.707506824E9,4.0,0.0,1.0,1.0,999.0,1
main | en,Soft Peppermint Puffs | Soft Peppermint Puffs,1.0,0.0,0.6000000238418579,1.48907861E9,0.0,6.0,1.0,0.0,5.0,4.0,8.0,1.740373404E9,1.740373404E9,4.0,0.0,3.0,1.0,999.0,1
main | en,"Red & Pink, Sanded Gummy Hearts | Red & Pink, Sanded Gummy Hearts",6.0,0.0,0.5,1.489071562E9,0.0,9.0,1.0,0.0,9.0,7.0,14.0,1.587584928E9,1.734804024E9,4.0,0.0,2.0,0.0,999.0,1
main | en,"Hormel, gatherings, dip, bacon, spinach, artichoke | Hormel, gatherings, dip, bacon, spinach, artichoke",16.0,0.0,0.5,1.489133388E9,0.0,75.0,-1.0,0.0,67.0,33.0,72.0,1.587658051E9,1.734782943E9,4.0,0.0,2.0,8.0,999.0,0
main | en,"Better For You, Dried Mango Slices | Better For You, Dried Mango Slices",2.0,0.0,0.5,1.489078028E9,0.0,5.0,1.0,0.0,4.0,3.0,8.0,1.587589406E9,1.734800604E9,3.0,0.0,2.0,0.0,999.0,1
main | en,Greek Nonfat Yogurt | Greek Nonfat Yogurt,0.0,0.0,0.6000000238418579,1.489063604E9,0.0,6.0,1.0,0.0,6.0,6.0,8.0,1.740185408E9,1.740185408E9,3.0,0.0,4.0,2.0,999.0,1
main | en,Orange Soda | Orange Soda,4.0,0.0,0.800000011920929,1.515256372E9,0.0,9.0,1.0,0.0,9.0,6.0,8.0,1.773369934E9,1.773369934E9,4.0,2.4900000014E10,60.0,1.0,1003.0,1
main | en,"Now And Later, Long Lasting Original Mixed Fruit Chews, Cherry, Grape, Strawberry, Watermelon, Apple | Now And Later, Long Lasting Original Mixed Fruit Chews, Cherry, Grape, Strawberry, Watermelon, Apple",6.0,0.0,0.5,1.489074236E9,0.0,12.0,1.0,0.0,11.0,7.0,21.0,1.587586792E9,1.707499209E9,4.0,0.0,2.0,0.0,999.0,1
main | en,Swiss Cheese | Swiss Cheese,0.0,0.0,0.6000000238418579,1.489064287E9,0.0,4.0,1.0,0.0,4.0,2.0,9.0,1.740186096E9,1.740186096E9,3.0,0.0,3.0,0.0,999.0,1
main | en,Stromboli Crispy Bites | Stromboli Crispy Bites,0.0,0.0,0.6000000238418579,1.489094254E9,0.0,15.0,1.0,0.0,13.0,8.0,19.0,1.740274083E9,1.740274083E9,4.0,0.0,3.0,4.0,999.0,1
main | en,Candies | Candies,9.0,0.0,0.6000000238418579,1.48907314E9,0.0,18.0,1.0,0.0,16.0,15.0,20.0,1.740186288E9,1.740186288E9,4.0,0.0,4.0,3.0,999.0,0
main | en,Old-Fashioned White | Old-Fashioned White,6.0,0.0,0.5625,1.489066442E9,0.0,31.0,1.0,0.0,27.0,21.0,27.0,1.776444165E9,1.776444165E9,4.0,1.0,11.0,4.0,1003.0,0
main | en,"Cousin Willie's, Simply Better, Mauve Popcorn, Real Butter | Cousin Willie's, Simply Better, Mauve Popcorn, Real Butter",1.0,0.0,0.5,1.48907473E9,0.0,9.0,1.0,0.0,7.0,4.0,15.0,1.587587135E9,1.734802297E9,4.0,0.0,2.0,1.0,999.0,1
main | en,"Hawaiian Pride, Shoyu Chicken Sauce | Hawaiian Pride, Shoyu Chicken Sauce",2.0,0.0,0.5,1.489065601E9,0.0,22.0,1.0,0.0,18.0,6.0,32.0,1.587580099E9,1.734806679E9,4.0,0.0,2.0,4.0,999.0,1
main | de | en,Pineapple Slices | Pineapple Slices In 100% Pineapple Jucie | Pineapple Slices,1.0,0.0,0.6875,1.48906281E9,0.0,9.0,1.0,0.0,7.0,4.0,7.0,1.77549172E9,1.77549172E9,1.0,9.0,77.0,2.0,1003.0,1
